"tweet_id","top_topic","clean_text_cnn","user_id","user_name"
"972600610745929728","No policy issue","got ta represent for one of the neighborhoods i can always count on to make sure things go right in district 💯 … __link__","43467353","johnsonfortexas"
"972266296359444480","Education","rt cppptx the texas commission on public school finance is gearing up to have its first and possibly only meeting that includes public …","112899475","donnahowardtx"
"972302618046451712","No policy issue","election day in texas was doubly sweet for my constituents in west dallas we got rid of not only a sell out state … __link__","43467353","johnsonfortexas"
"972529793563578368","Healthcare","rt namiaustin did you know that __num__ in __num__ americans live with a mentalhealth condition join nami austin as we work to provide education s …","102792727","kirkpwatson"
"972477513116143616","No policy issue","thx district 💯 for making us __num__ in contested races so who got next 👇 🏾 __year__ eric johnson d __num__ terri hodge d … __link__","43467353","johnsonfortexas"
"972273508729401344","No policy issue","rt dcccd are you planning to take classes at dcccd in fall __year__ if so you should definitely make sure to fill out a myscholarships app …","3272287644","victoria4texas"
"972465722252083200","Defense","rt cnn anthony c acevedo the first mexicanamerican to register as a holocaust survivor was a world war ii medic and one of __num__ us sol …","17025489","rafaelanchia"
"972422428713340928","Law and Crime","rt artacevedo people opposed to measures to reduce gun violence love to say if efforts to keep guns out of hands of wrong persons is so …","17025489","rafaelanchia"
"972422428713340928","Law and Crime","rt artacevedo people opposed to measures to reduce gun violence love to say if efforts to keep guns out of hands of wrong persons is so …","17025489","rafaelanchia"
"972319888764260352","No policy issue","rt rolandsmartin join me for tamu at sxsws ‘ future proofing texas in the wake of hurricaneharvey march __num__ at __num__ pm at the courtyard ma …","2196718225","whitmire_john"
"972498041491152896","No policy issue","rt latinocld up and at ‘ em on a saturday morning to get our volunteers ready for the lcldadelante awards less than one week away from o …","427002522","cesarjblanco"
"980257181474918400","No policy issue","hd74 __link__","364632749","poncho_nevarez"
"980309911849590784","Labor","greeneden07 leave","221659600","diegobernaltx"
"980485732614791168","No policy issue","happy eastersunday2018","427002522","cesarjblanco"
"980562142465314816","Gov. Operations","__num__ on point __link__","17025489","rafaelanchia"
"980287290084937728","No policy issue","rt ibraofficial mlz lagalaxy __link__","17025489","rafaelanchia"
"980425815941824512","No policy issue","happy easter he is risen __link__","25332041","andoconmando39"
"980494528070209536","Gov. Operations","rt txsharon sign this petition __link__","618306293","terrycanales40"
"980528887498231808","No policy issue","happy easter district __num__ weare116 __link__","52935946","dianaarevalo"
"980518246104387584","No policy issue","he is risen happy easter resurrectionsunday __link__","904502504","anahdztx"
"980282430769762304","No policy issue","there today there monday go blue __link__","221659600","diegobernaltx"
"980237253531373568","No policy issue","michigan wins go blue umich umichbball finalfour","221659600","diegobernaltx"
"980457761950633984","No policy issue","thanks for having me on txlege __link__","28637224","chrisgturner"
"980497018954158080","No policy issue","happy easter to my friends and family __link__","355237624","cortezphilip"
"980519554135789568","No policy issue","what an amazing eastersunday heisrisen familyiseverything txlege easter2018 __link__","43467353","johnsonfortexas"
"980436651137732608","No policy issue","happy easter enjoy a blessed day with family __link__","309753403","txchuy"
"980535759479476224","No policy issue","doc hopes you re having a happy easter __link__","102792727","kirkpwatson"
"980303236035940352","Healthcare","its not funny at all people are losing their minds __link__","364632749","poncho_nevarez"
"980286787603050496","No policy issue","ibra in america big for lagalaxy big for mls txlege __link__","17025489","rafaelanchia"
"980410255568965632","No policy issue","rt catholicdems breaking he is risen alleluia and happy easter to you all","40557819","senatorsylvia"
"980563300474814464","Immigration","rt jorgeramosnews lets never forget that the president who killed daca was realdonaldtrump __link__","17025489","rafaelanchia"
"980571036566552576","No policy issue","darthdarin theamigo rick hoadley was a hell of a qb a better person rip","17025489","rafaelanchia"
"980588428474617856","No policy issue","great time meeting listening to johnny lee at jasen rabalaiss birthday party lookingforloveinallthewrongplaces … __link__","904502504","anahdztx"
"980460621182525440","No policy issue","when this is your easter sunday announcement you may very well be the antichrist __link__","618306293","terrycanales40"
"980510465477480448","No policy issue","rt johncastellanos thanks victoria and to you and your family as well ✌ 🏾 __link__","3272287644","victoria4texas"
"980445599639236608","Defense","port of corpus christi receives __num__ million grant for road work from texas mobility fund __link__","309753403","txchuy"
"980479196089733120","No policy issue","happy easter sunday from our family to yours 🙏 🏽 easter mesquite garland dallas hd107 __link__","3272287644","victoria4texas"
"980270172958281728","Gov. Operations","thechrissuprun stumbalinaa tendrin mattyglesias alexmleo ty for the so __num__ on big legislative majorities ge … __link__","17025489","rafaelanchia"
"980409796913442816","No policy issue","rt catholicdems may easter strengthen our faith hope prayer and resolve for the common good __link__ __link__","40557819","senatorsylvia"
"980409617133031424","Intl. Affairs","rt catholicherald the resurrection is ‘ the greatest message history has ever heard says pope francis __link__","40557819","senatorsylvia"
"980443181782327296","No policy issue","wishing everyone a wonderful easter and passover from my family to you and yours menendez4tx happyeaster __link__","503272829","menendez4texas"
"980575637076434944","No policy issue","i think that chinese space lab just landed on jefferson ave in octx next to txtheater __link__","17025489","rafaelanchia"
"980578515371347968","No policy issue","repmattkrause repjrod ponchonevarez happy easter brothers the spurs are doing well lets keep this going into april gsg","355237624","cortezphilip"
"980442957525504000","No policy issue","he is risen indeed happy easter i hope you enjoy today celebrate his resurrection with family friends __link__","364632749","poncho_nevarez"
"980532423422349312","No policy issue","rose he did and we look to him for salvation easter holiday is always about family txlege easter walleunit __link__","574185893","repwalle"
"980563265590882304","Immigration","rt ronbrownstein the slight problem with the presidents contention that daca is drawing new undocumented immigrants only young people …","17025489","rafaelanchia"
"980272986690383872","No policy issue","ty i prefer to work collaboratively but have been on both ends of a good dog cussin in txlege __link__","17025489","rafaelanchia"
"980409445162323968","No policy issue","rt pontifexes nuestra fe nace la mañana de pascua ¡ jesús está vivo este es el núcleo del mensaje cristiano","40557819","senatorsylvia"
"980463012720054272","No policy issue","robinpip94 thank you and wine on my hymns was a nice way to start an easter morning enjoy this day","102792727","kirkpwatson"
"980479443465588736","Healthcare","rt monitornews txchuy explains how tamu healthy south texas initiative is making texans healthier especially in rgv monitornews gu …","309753403","txchuy"
"980534404320841728","No policy issue","rt malctx happy easter may your day be filled with blessings and cascarones 🙏 🏼 🐣 💐 happyeastersunday easter2018 txlege __link__","17025489","rafaelanchia"
"980417471009185792","No policy issue","wishing everyone a blessed eastersunday hope the day is filled with peace and happiness from my family to you … __link__","43467353","johnsonfortexas"
"980433173451563008","No policy issue","to all who are celebrating today wishing you a blessed and joyful easter from my family to yours happyeaster … __link__","3065062453","vote4ina"
"980238029012062208","Intl. Affairs","in recognition of cesarchavezday my fil unitarian minister ernest howard worked w chávez in ca hosted him in h … __link__","112899475","donnahowardtx"
"980542000008134656","Intl. Affairs","the death of democracy begins when the powerful decide what you should hear and think soon anyone who disagrees … __link__","438529528","genefortexas"
"980448843669098496","No policy issue","it was a wonderful sunrise church service the bonus of seeing steve emily get married was tremendous happy eas … __link__","102792727","kirkpwatson"
"980537007377125376","Education","rt danfordisd state funding per student in texas has declined __num__ percent over the past decade after adjusting for inflation __link__ …","17025489","rafaelanchia"
"980458160455671808","No policy issue","rt pontifex our faith is born on easter morning jesus is alive this experience is at the heart of the christian message","28637224","chrisgturner"
"980326386916319232","No policy issue","rt pontifex our faith is born on easter morning jesus is alive this experience is at the heart of the christian message","364632749","poncho_nevarez"
"980480170908938240","No policy issue","rt pontifex our faith is born on easter morning jesus is alive this experience is at the heart of the christian message","3272287644","victoria4texas"
"980481795073433600","No policy issue","my family i hope you had a wonderful passover andor a great easter the houston weather is perfect right now … __link__","438529528","genefortexas"
"980563095591489536","Economy","rt smutexasmexico mexicos economy minister ildefonsogv will be speaking on the importance of the texasmexico economy at our event on a …","17025489","rafaelanchia"
"980409378892341248","No policy issue","rt pontifex our faith is born on easter morning jesus is alive this experience is at the heart of the christian message","40557819","senatorsylvia"
"980456585133780992","No policy issue","rt repalvarado145 and finally you know its good friday when you stop dallasjones crawfish cookout always a hit i think ronereynold …","37365390","ronereynolds"
"980429070105268224","Social Welfare","she was probably a woman of greater social status higher social status a woman of wealth who accompanied jesus a … __link__","17025489","rafaelanchia"
"980452160839266304","No policy issue","rt soledadobrien nahthe media is just doing what it does elevating the voices they feel more comfortable with sharing the narrative t …","221659600","diegobernaltx"
"980582906711166976","Economy","from jimwallis who penned a budget is a moral document now if we believe that jesus is lord we see clearly … __link__","112899475","donnahowardtx"
"980328442595041280","No policy issue","sometimes you got ta own the place nothing wrong with that although i would probably let the pope roll through he … __link__","364632749","poncho_nevarez"
"980557944923279360","Immigration","rt lvidegaray every day mexico and the us work together on migration throughout the region facts clearly reflect this an inaccurate new …","17025489","rafaelanchia"
"980479706679201792","No policy issue","happy resurrection sunday as we gather with our loved ones on easter sunday let us pause to reflect upon the tru … __link__","37365390","ronereynolds"
"980510560444977152","No policy issue","i hope this gentleman refrains from this dissembling and torch waving for the rest of the day at least tomorrow is … __link__","364632749","poncho_nevarez"
"980473906527178752","No policy issue","wishing all a happy easter mom i went to mass at our home parish st alphonsus in manchester the mass intentio … __link__","113173142","repalvarado145"
"980264550862868480","Immigration","rt starsandstripes a retired army lieutenant colonel with six tours of duty says that his failure to gain an understanding of immigration …","438529528","genefortexas"
"980480136175935488","No policy issue","rt pontifex today we repeat that wondrous proclamation the lord is truly risen as he said ” a blessed easter to you all","3272287644","victoria4texas"
"980287550723149824","Law and Crime","rt matthewjdowd i would like someone to even name one serious active leader who has advocated banning all gun and confiscated existing gu …","17025489","rafaelanchia"
"980524584079413248","No policy issue","congrats to this kid and his family one point i took was that his family had high expectations for him props youn … __link__","574185893","repwalle"
"980524584079413248","No policy issue","congrats to this kid and his family one point i took was that his family had high expectations for him props youn … __link__","574185893","repwalle"
"980432670315433984","No policy issue","easter has always been one of my favorite days for many reasons i hope you have a wonderful easter filled with ha … __link__","102792727","kirkpwatson"
"980425441700872192","Civil Rights","rt pontifexes hoy resuena el anuncio más hermoso « ¡ el señor ha resucitado verdaderamente como había dicho » ¡ feliz pascua a todos","17025489","rafaelanchia"
"980504059173056512","No policy issue","there s no other word for this other than its excessive god help her and forgive those who believe this is justic … __link__","364632749","poncho_nevarez"
"980545838278631424","No policy issue","dalinda the girls and i wish everyone a happy easter as you enjoy this time and celebrate may we not lose sight … __link__","19741685","ryanguillen"
"980466952513708032","No policy issue","what would jesus tweet when he rose on easter maybe let the little children come to me and do not hinder them … __link__","17025489","rafaelanchia"
"980562767433347072","Economy","rt chadbown as announced march __num__ beijing slaps __num__ __num__ tariffs on 3b of us exports • this is retaliation for trumps steelaluminum …","17025489","rafaelanchia"
"980505313286729728","No policy issue","happy easter as the holiest day in my faiths tradition i hope you will join me in celebrating the values of the … __link__","40557819","senatorsylvia"
"980300582341763072","No policy issue","this wkend many of us gave our utmost respect honor tribute to the life of jose franciso joe ” gonzalez iii a s … __link__","113173142","repalvarado145"
"980505693378809856","No policy issue","then he said to her daughter be of good comfort for your faith has made you whole go in peace ” —luke __num__ … __link__","56717592","repthierry146"
"980583660981276672","No policy issue","they are pulling together the guys just believe that whatever they do is going to work and for the last __num__ plus y … __link__","364632749","poncho_nevarez"
"980243301604478976","No policy issue","its williams first tee ball season and i think i m more excited than he is ⚾ ️ ⚾ ️ ⚾ ️ prouddad txlege __link__","43467353","johnsonfortexas"
"980567119845732352","Law and Crime","i ve seen many on supervision commit far worse offenses and not be sent to prison this is an unreal result given t … __link__","175847438","moodyforelpaso"
"980558927984320512","Education","rt texastribune kansas lawmakers hired a texas am professor to tell them how much to spend on public education based on her work in tex …","17025489","rafaelanchia"
"980452383988830208","No policy issue","rt maddyskye __num__ years later the irreplaceable woman who taught me from an early age that my brown was my crown to always be unapologet …","221659600","diegobernaltx"
"980519767047065600","Education","rt masbatx most texans are not aware of just how egregious this situation is pay now or pay later we can invest in our students educa …","574185893","repwalle"
"990495993396383744","Gov. Operations","__link__","221659600","diegobernaltx"
"990729388923666432","No policy issue","borderlife __link__","427002522","cesarjblanco"
"990698203099131904","Immigration","txlege sb4 __link__","574185893","repwalle"
"990712079463133184","No policy issue","rafaelanchia electsandoval cockrellhilltx go team","3272287644","victoria4texas"
"990390779721011200","Transportation","uh westpark tollway arrghhhh __link__","438529528","genefortexas"
"990698568582344704","No policy issue","rt brnba excuse me sir __link__","574185893","repwalle"
"990399337132908544","No policy issue","honored to join you tonight dallasfireresq __link__","3272287644","victoria4texas"
"990706955227250688","No policy issue","rt slamonline gerald green so htown man __link__","574185893","repwalle"
"990715504947056640","No policy issue","great day in htowntakeover astros houstonrockets winwoo hoo","113173142","repalvarado145"
"990622614363099136","No policy issue","rt belaircheer beautiful evening for bel air prom __year__ belairhigh ysletaisd __link__","427002522","cesarjblanco"
"990600075708641280","No policy issue","congratulations to texas own dr lisa hollier txmommydoc very proud txlege __link__","112899475","donnahowardtx"
"990667324742144000","No policy issue","rt alecarter lmao i knew johnson was my fav rep for a reason __link__","43467353","johnsonfortexas"
"990430631128698880","Defense","many distinguished uhouston alumni receive awards sylvesterturner presents medal to otis birdsong nba __link__","113173142","repalvarado145"
"990415405670916096","Civil Rights","rt monitornews stc technology campus promotes search for women for maledominated fields rgv __link__","618306293","terrycanales40"
"990711402221461504","Gov. Operations","proud to join team claudia electsandoval today for a block walk in cockrellhilltx latinaleaders __link__","17025489","rafaelanchia"
"990434254579552256","No policy issue","great evening at the uhouston houstonalumni awards gala congratulations to all the honorees gocoogs uhpres __link__","904502504","anahdztx"
"990650616576868352","Gov. Operations","this morning i discussed redistricting the upcoming __year__ elections and the txlege with juliefinenbc5 and … __link__","17025489","rafaelanchia"
"990633882545467392","Education","rt dlavine we are republican teachers striking in arizona its time to raise taxes __link__ txlege txed __link__","112899475","donnahowardtx"
"990418288101482496","Defense","rt time simone askew the first black woman to lead the corps of cadets at west point __link__","618306293","terrycanales40"
"990398061737316352","Defense","rt judgeclayj victoria4texas thanks dallasfireresq heroes thank you victoria4texas senroycewest for your work on the pension fix …","3272287644","victoria4texas"
"990718331547250688","No policy issue","rt abc13houston rockets win houstonrockets beat jazz __num__ to take __num__ series lead postgame coverage __link__ ru …","438529528","genefortexas"
"990738658574716928","Healthcare","with a disproportionately high suicide rate among veterans their grassroots movement shares health benefits of m … __link__","503272829","menendez4texas"
"990682688070864896","Education","if you want to know where tx really stands when it comes to school finance txlege __link__ __link__","221659600","diegobernaltx"
"990731172136140800","No policy issue","great turnout at arlingtonnaacp annual scholarship gala powerful keynote from thereval sharpton great to see da … __link__","28637224","chrisgturner"
"990739325414526976","Gov. Operations","rt mcpli george w bushs former chief ethics lawyer running for the senate from minnesota as a democrat __link__","438529528","genefortexas"
"990613015396519936","Gov. Operations","the dallasgop is once again attempting to mislead voters notice the texasgop and the republican national committ … __link__","43467353","johnsonfortexas"
"990400753708781568","No policy issue","humbled to say a few words of thanks to dallasfireresq at 2018dfrawardsbanquet as we recognize extraordinary fir … __link__","3272287644","victoria4texas"
"990739761743753216","Gov. Operations","mcpli mike pence does seem like someone who is so stiff that they would play golf in a suit","438529528","genefortexas"
"990616385360400384","Gov. Operations","the dallasgops assertion that judgemoye should ve recused himself is absurd texas judges are elected trial co … __link__","43467353","johnsonfortexas"
"990599171202781184","Law and Crime","fascinating story about how nra once a respected organization focused on marksmanship and hunting was hijacked b … __link__","28637224","chrisgturner"
"990443665578516480","No policy issue","rt anahdztx great evening at the uhouston houstonalumni awards gala congratulations to all the honorees gocoogs uhpres __link__ …","574185893","repwalle"
"990618797148172288","Gov. Operations","rt jeffstrater wisdom truth and more from rep johnson we all need to carry on and win in november __link__","43467353","johnsonfortexas"
"990429727440736256","No policy issue","having a very red evening uhouston 64th annual awards gala honoring many hard working alumni very proud of … __link__","113173142","repalvarado145"
"990416359807967232","No policy issue","i m gon na go out on a limb and say i would definitely feel some inkling of joy __link__","618306293","terrycanales40"
"990613879842639872","Gov. Operations","the law does nt require a county party chair to personally sign candidate filings republicans journalists and un … __link__","43467353","johnsonfortexas"
"990714050534309888","No policy issue","rt replloyddoggett daughter lisadoggettmd her cousin bates gaddy their friend cesar muniz cycled __num__ miles from houston to austin j …","503272829","menendez4texas"
"990725396684595200","Economy","join us for property tax forum __year__ on monday may 7th 6pm8pm registration at 530pm san antonio public librar … __link__","503272829","menendez4texas"
"990674249013710848","No policy issue","brianmctaggart we are in next section over did nt appear from our angle fan nterfered but springer just got it back","574185893","repwalle"
"990645605100851200","Gov. Operations","were having work sessions all over sd19 to assess needs identify resources and get things done the right way … __link__","256074273","rolandfortexas"
"990616916233523200","Civil Rights","icymi from texas tribune the latest on texas voter id law judge james graves jr employed striking imagery to … __link__","174281775","josefortexas"
"990666232436322304","Civil Rights","a very uplifting morning at the eastend blue shields of christ blue mass at immaculate conception we honored our … __link__","113173142","repalvarado145"
"990724307956400128","No policy issue","rt doctorapattyg great day to support and block walk for a phenomenal woman electsandoval with rafaelanchia our communities need stron …","17025489","rafaelanchia"
"990739387905466368","No policy issue","rey4sa billgates melindagates not only did it change yours and your familys future but it has also benefited our whole city","503272829","menendez4texas"
"990572579697152000","Immigration","rt pontifexes ¿ queremos verdaderamente la paz entonces prohibamos las armas para no tener que vivir con el miedo a la guerra","40557819","senatorsylvia"
"990595415627255808","No policy issue","rt tamusanantonio we ca nt wait for these harlandaleisd seniors to become jaguars and it looks like its mutual onamission __link__ …","256074273","rolandfortexas"
"990409642269396992","Civil Rights","rt rafaelanchia religious tests were something that our founding fathers rejected when we revolted against the crown the only thing that …","17025489","rafaelanchia"
"990616779922829312","Gov. Operations","the dallasgop would of course bring up mailin ballot fraud in this interview because it is connected to this case … __link__","43467353","johnsonfortexas"
"990696071226589184","Education","i spoke to a group of middle school kids yesterday they were able to prepare questions for me about public policy … __link__","438529528","genefortexas"
"990595268675620864","Economy","rt senatorsylvia do nt forget to take advantage of texas emergency preparation supplies sales tax holiday today through the 30th plan a …","40557819","senatorsylvia"
"990572487112101888","Law and Crime","rt pontifex do we really want peace then lets ban all weapons so we do nt have to live in fear of war","40557819","senatorsylvia"
"990739493782204416","Healthcare","rt ksatnews spurs family instead of flowers the popovich family is asking for donations to the chest foundation or thrivewell cancer fo …","503272829","menendez4texas"
"990714001956003840","Economy","rt senatorsylvia do nt forget to take advantage of texas emergency preparation supplies sales tax holiday today through the 30th plan a …","503272829","menendez4texas"
"990622815412932608","Immigration","rt thedlcc new on spotlight ramos4texas is a daughter of immigrants working to unseat a republican incumbent in a key texas district …","427002522","cesarjblanco"
"990626935217819648","No policy issue","huge congrats to dr hollier from houston tx as she just became president of acog acognews today proud to call y … __link__","574185893","repwalle"
"990656625378758656","Economy","states that raise tolls taxes will have an edge in getting dot funds so will texas miss out on federal since … __link__","1205219106","celiaisrael"
"990469430906900480","No policy issue","great to celebrate with all my coogs at the uhouston 64th annual awards gala so to all the recipients much left … __link__","574185893","repwalle"
"990738995058565120","Law and Crime","rt sensanders we are finally beginning to see some major victories in reforming our broken criminal justice system which has destroyed so …","438529528","genefortexas"
"990660748492902400","Gov. Operations","michelle wolf is a complete amateur she ca nt hold a candle to president trump for raunchy humor i mean seriou … __link__","438529528","genefortexas"
"990405365815824384","No policy issue","rt doctorapattyg thank you jorgebaldor for everything you do for our community especially our youth blessed to be a part of your …","17025489","rafaelanchia"
"990673499487461376","No policy issue","got to parade around mmp with our baseball team today at astros game we just got robbed of a hr fan interference … __link__","574185893","repwalle"
"990409653216563200","Gov. Operations","rt rafaelanchia policy differences are fair game in any election but attacks against a candidate and their family as people of faith hav …","17025489","rafaelanchia"
"990601563478650880","Law and Crime","rt chriskaiser this is an unbelievably careless way to treat someone reporting a sexual assault and please recall the police do nt ha …","112899475","donnahowardtx"
"990409665468096512","Intl. Affairs","rt rafaelanchia when our gop speaker of the texas house was criticized by fellow republicans because of his jewish faith i likewise call …","17025489","rafaelanchia"
"990448175214297088","Labor","rt progresstx according to the institute for womens policy research about __num__ of of workers in texas — and the majority of lowwage wor …","175847438","moodyforelpaso"
"990714030779191296","Immigration","rt kylegriffin1 ice held an american man in custody for __num__ days he s not alone ice agents repeatedly target us citizens for depor …","503272829","menendez4texas"
"990714030779191296","Immigration","rt kylegriffin1 ice held an american man in custody for __num__ days he s not alone ice agents repeatedly target us citizens for depor …","503272829","menendez4texas"
"990695061208928256","Gov. Operations","rt nytimes years of complaints to nike went nowhere female employees said then a small group led a movement that has caused upheaval at …","438529528","genefortexas"
"990714067441586176","Education","rt genefortexas i spoke to a group of middle school kids yesterday they were able to prepare questions for me about public policy this …","503272829","menendez4texas"
"990474790392795136","Labor","rt progresstx according to the institute for womens policy research about __num__ of of workers in texas — and the majority of lowwage wor …","40557819","senatorsylvia"
"990625556914933760","No policy issue","yet another reason to stop listening to kanyewest he s a clown of the highest order that and his music has nt be … __link__","43467353","johnsonfortexas"
"990443087217463296","No policy issue","so i ve been wanting to witness this for a long timethe __num__ john hernandezs i go to church with one the other … __link__","113173142","repalvarado145"
"990700388067274752","Gov. Operations","rt neiltyson when did it become okay to be more offended by what someone with no power says than by what someone with power does","838928948","repjrod"
"990658658928340992","Economy","rt celiaisrael states that raise tolls taxes will have an edge in getting dot funds so will texas miss out on federal since we are …","112899475","donnahowardtx"
"990468998386061312","No policy issue","rt stephaniempaz i am so grateful for the people in our community who take the time to support my kids in bellairelulac they become you …","113173142","repalvarado145"
"990409630479155200","No policy issue","rt rafaelanchia i know salman personally and have practiced law with him in addition to being a really smart lawyer he is a great pers …","17025489","rafaelanchia"
"990698919184273408","Economy","rt sengillibrand in the year __year__ in the richest country on earth there should be no place for unemployment and there should be no pla …","438529528","genefortexas"
"980067686322499584","Law and Crime","txlege southlake police chief says arming teachers would create ‘ nightmare situation __link__","28637224","chrisgturner"
"980133032723206144","Transportation","stopped by the sunnyside civic clubs transportation fair great event for the residents to see what transportation … __link__","47364219","borrislmiles"
"979890917581746176","No policy issue","its mine just as much as it is yours and i m entltled to my opinion as you are yours a pregnant woman who may or m … __link__","618306293","terrycanales40"
"980194309046759424","Education","this awesome job explaining why increased prop taxes are nt resulting in increased funding for our schools thx … __link__","112899475","donnahowardtx"
"979914755661008896","Agriculture","rt repalvarado145 and you know its good friday when you re enjoying crawfish catfish at the donato gathering i think this is my 18th …","37365390","ronereynolds"
"980219695365349376","Healthcare","rough first half for michigan maybe take a few fewer three point attempts either way second half is coming let … __link__","221659600","diegobernaltx"
"979899771078037504","No policy issue","i had almost the exact same experience many of us did especially in san antonio back then __link__","221659600","diegobernaltx"
"980151966776033280","Gov. Operations","rt malctx malc policy chair rep eddie rodriguez rep gina hinojosa leading the 17th annual césar e chávez march for unity in austin …","21421710","eddiefortexas"
"979930932319842304","Labor","parks are a vital part of creating a livable community they provide a number of benefits such as offering a gathe … __link__","309753403","txchuy"
"980217147040452608","Gov. Operations","rt betoorourke a cruz super pac raised __num__ million we do nt have pacs but we have real people working for real change can you help us …","175847438","moodyforelpaso"
"980108991824003072","Immigration","bnhr lupergv caravan to travel across texas to educate immigrants on rights over sb4 law … __link__","427002522","cesarjblanco"
"979889102576381952","Education","rt phillewis howard students found out employees stole over __num__ m in financial aid so they took over their administration building and st …","618306293","terrycanales40"
"980192290407960576","Gov. Operations","rt whitehurstjr he s also the next opportunity for those who voted gop just so they could vote against dan patrick in the primary too …","112899475","donnahowardtx"
"979906512008163328","Environment","best damn water ever __link__","364632749","poncho_nevarez"
"980108403212107776","Environment","rt fareasteptx the city needs your input on proposed changes to the noise ordinance click here for details fareasteptx eastsidepride h …","956955703","repmarygonzalez"
"980222815214424064","No policy issue","making cascarones for easter txlege texashdc texashdcc malctx pascua __link__","427002522","cesarjblanco"
"979904156734455808","Immigration","ponchonevarez i m not saying its aliens but __link__","618306293","terrycanales40"
"980172794813132800","Civil Rights","as we celebrate cesar chávezs birthday we honor his tremendous legacy cesar chávez led a movement to defend huma … __link__","174281775","josefortexas"
"980230685041545216","No policy issue","rt hetalilodaya cmon satx you were good to me be good to these boys diegobernaltx and i need this goblue","221659600","diegobernaltx"
"979927325704966144","No policy issue","it kills me that i know he s doing that and i still believe him __link__","364632749","poncho_nevarez"
"980050914697515008","Gov. Operations","rt thealmanac these candidates won congressional primaries this year in districts where their party is largely in control these party n …","40557819","senatorsylvia"
"979943179620319232","Law and Crime","a play in __num__ acts __link__","438529528","genefortexas"
"979887518710628352","No policy issue","rt repmarygonzalez malctx anahdztx repalvarado145 dianaarevalo dawnnadukes jfarrardist148 ginaforaustin celiaisrael vote4ina vi …","3272287644","victoria4texas"
"979973382409261056","No policy issue","rgvcredit if you read the article he did nt whine about anything further the guy has a __num__ gpa scored close to a … __link__","618306293","terrycanales40"
"979927552616747008","Gov. Operations","rt evanasmith steveschmidtses on the realdonaldtrump white house staff an assemblage of crooks outright weirdos wife beaters drun …","364632749","poncho_nevarez"
"979948626008006656","No policy issue","aimtx haha no it was really good especially for __num__","438529528","genefortexas"
"980159170841374720","Civil Rights","rt aclu today is transdayofvisibility we celebrate the trans and gender nonconforming members of our community living their lives out …","40557819","senatorsylvia"
"979902637238898688","Healthcare","rt aslavitt breaking since trump took office promising to bring down drug prices over __num__ drugs have increased by double digits __num__ d …","618306293","terrycanales40"
"979904370438483968","Gov. Operations","rt voters4kasich edkrassen this all of this evangelicals __link__","618306293","terrycanales40"
"979881463670718464","Immigration","rt cesarjblanco new us census2020 citizenshipquestion could affect local money and representation in elpaso __link__ vi …","956955703","repmarygonzalez"
"980153581289508864","No policy issue","recognizing more of our history 2day by marching in the cesarchavezday parade great to be w friends hcaflcio … __link__","113173142","repalvarado145"
"979901774030131200","Gov. Operations","rt riogguardian mayorambrosio runs through some of the big projects coming to his city __link__","618306293","terrycanales40"
"980175980655448064","No policy issue","casa bernal is covered in the mighty maize blue i went there they re here playing in my district crazy lets … __link__","221659600","diegobernaltx"
"979928224816918528","No policy issue","most every time you see a picture of texas for a piece like this its hd74 __link__","364632749","poncho_nevarez"
"980216230933073920","Transportation","rt rgvpartnership thank you chair geanie w morrison and chair rafaelanchia for hosting a joint hearing in weslaco tx on transportation …","25332041","andoconmando39"
"979881743942434816","No policy issue","malctx anahdztx repalvarado145 dianaarevalo dawnnadukes jfarrardist148 ginaforaustin celiaisrael vote4ina … __link__","956955703","repmarygonzalez"
"980223896514449408","No policy issue","this just ca nt be any worse __link__","618306293","terrycanales40"
"979907392476471296","Intl. Affairs","joined my colleague repwalle in celebrating the 52nd anniversary of greater jerusalem baptist church congratulati … __link__","904502504","anahdztx"
"979903476045172736","No policy issue","those look like __num__ deliciousness __link__","618306293","terrycanales40"
"980076098875772928","Intl. Affairs","rt espnfc liverpools mo salah strikes again in win over crystal palace to level goal season record for african players __link__","17025489","rafaelanchia"
"979881367923130368","Immigration","rt malctx with at least a dozen states suing over a trump administration decision to ask about citizenship status here are the facts …","956955703","repmarygonzalez"
"979957771494936576","No policy issue","dockjacksontx rodneyellis back at ya doc","113173142","repalvarado145"
"980210995045060608","Healthcare","who takes it finalfour marchmadness2018 umich loyolachicago","427002522","cesarjblanco"
"980183924231024640","No policy issue","today we honor the life of cesarchavez __link__ via biography cesarchavezday txlege","427002522","cesarjblanco"
"979891631737507840","No policy issue","rt repalvarado145 malctx repmarygonzalez anahdztx dianaarevalo dawnnadukes jfarrardist148 ginaforaustin celiaisrael vote4ina vi …","3272287644","victoria4texas"
"979906226023780352","No policy issue","terrycanales40 __link__","364632749","poncho_nevarez"
"980152138721628160","No policy issue","rt dovespringscsa you are invited to come out and standupformendez by coming to this very important meeting on next thursday at __num__ pm …","21421710","eddiefortexas"
"979885845204357120","No policy issue","there s so much to be said here __num__ characters just wo nt cut it __link__","618306293","terrycanales40"
"980120745803157504","Civil Rights","what an honor to recognize significant people who stood up for mexican latino rights here in our own city thank … __link__","40557819","senatorsylvia"
"980082517838630912","Gov. Operations","roadmastersgirl its more work to find work for them to do and then supervise them","438529528","genefortexas"
"980172794813132800","Civil Rights","as we celebrate cesar chávezs birthday we honor his tremendous legacy cesar chávez led a movement to defend huma … __link__","174281775","josefortexas"
